building,month,metric,label,n_episodes,mean,sd,cv,p5,p50,p95,range_p5_p95,rel_range
b4,MAY2024,net_min_kw,"net min (kW, <0 export)",200,-170.36408976810608,22.23823594564252,0.13053358824569464,-198.33044243886602,-173.84588287318616,-129.98857818192488,68.34186425694114,0.40115181755712603
b4,MAY2024,wx_mean_temp_c,mean dry-bulb (degC),200,16.425346768817207,4.8735436628810245,0.2967087228948634,9.163605268817205,16.758625268817205,24.5501152688172,15.386509999999996,0.936754043403857
b4,MAY2024,wx_mean_ghi,mean GHI (W/m2),200,314.70766281586026,30.666975531419485,0.09744591300073666,262.1021173723118,316.2368901209677,366.3065484206989,104.20443104838711,0.33111501040684393
b4,MAY2024,n_sessions,EV sessions,200,369.105,30.3290824326426,0.08216925382382412,319.0,370.0,418.0,99.0,0.26821636119803305
b4,MAY2024,ev_energy_mwh,EV energy (MWh),200,4.772805837276825,0.466992672367474,0.09784447310220389,4.010241674113762,4.800113993871725,5.458759231759417,1.4485175576456548,0.3034939209829918
b4,MAY2024,arr_hour_mean,mean arrival hour,200,8.555048902046543,0.1923800137697473,0.02248730731670348,8.28348245251858,8.535144739953852,8.881800110416428,0.598317657897848,0.06993737437955709
b4,MAY2024,dwell_h_mean,mean dwell (h),200,7.039859556706421,0.17445895654196786,0.024781596157805737,6.774500473366884,7.02549568607931,7.350218694939878,0.5757182215729939,0.08177978792553385
b4,MAY2024,req_soc_mean,mean required SoC (%),200,56.559822612353145,3.5688377778074827,0.06309846129234532,50.42794988613227,56.53801092240201,62.54620997347791,12.11826008734564,0.2142556240036529
b4,MAY2024,peak_concurrency,peak concurrent EVs,200,16.675,1.4456223990389105,0.08669399694386269,14.0,17.0,19.0,5.0,0.29985007496251875
b4,NOV2024,bl_peak_kw,building peak (kW),200,350.0,2.0147615629421575e-14,5.756461608406164e-17,350.0,350.0,350.00000000000006,5.684341886080802e-14,1.6240976817373719e-16
b4,NOV2024,bl_mean_kw,building mean (kW),200,191.81366041802022,11.24691367182436,0.0586345813291604,172.11390629523504,191.2906134707884,213.48595042269636,41.37204412746132,0.2156887264301149
b4,NOV2024,bl_energy_mwh,building energy (MWh),200,138.10583550097456,8.097777843713539,0.058634581329160385,123.92201253256923,137.72924169896766,153.7098843043414,29.78787177177216,0.21568872643011494
b4,NOV2024,bl_load_factor,load factor,200,0.548039029765772,0.03213403906235531,0.05863458132916039,0.4917540179863858,0.5465446099165382,0.609959858350561,0.1182058403641752,0.2156887264301149
b4,NOV2024,pv_energy_mwh,PV energy (MWh),200,29.96840295784432,2.803932578921737,0.09356296306032548,25.259899646136965,30.16782244909486,34.670222234941946,9.41032258880498,0.31400814391218
b4,NOV2024,pv_capacity_factor,PV capacity factor,200,0.11892223395969967,0.011126716583022767,0.09356296306032551,0.10023769700848002,0.11971358114720183,0.13758024696405532,0.0373425499555753,0.3140081439121799
b4,NOV2024,net_peak_kw,net peak (kW),200,339.73175824052896,10.03216582203357,0.02952966738814812,319.3772147272312,341.6443067176509,350.0,30.622785272768795,0.09013812965665684
b4,NOV2024,net_min_kw,"net min (kW, <0 export)",200,-70.786464226985,21.625233405217774,0.30549955618455465,-106.28045806723546,-71.01874796225273,-35.81918878244666,70.4612692847888,0.995405972797943
b4,NOV2024,wx_mean_temp_c,mean dry-bulb (degC),200,13.681493722222221,4.873543662881024,0.356214296613326,6.419752222222222,14.014772222222224,21.806262222222216,15.386509999999994,1.1246220853069862
b4,NOV2024,wx_mean_ghi,mean GHI (W/m2),200,123.98088340833334,12.081430378362928,0.09744591300073667,103.25662795833333,124.58333124999999,144.30855945833332,41.051931499999995,0.3311150104068439
b4,NOV2024,n_sessions,EV sessions,200,335.795,28.340055907570495,0.08439689664101757,291.8,336.0,380.04999999999995,88.24999999999994,0.26280915439479424
b4,NOV2024,ev_energy_mwh,EV energy (MWh),200,4.345358710286601,0.44296902558097656,0.10194072690301792,3.705535627851768,4.315362438796418,5.162577437599929,1.4570418097481612,0.33530990348367834
b4,NOV2024,arr_hour_mean,mean arrival hour,200,8.556475553199228,0.171967138801284,0.020097894013965396,8.291932890404915,8.556044307191762,8.838031914893616,0.5460990244887007,0.0638228930934673
b4,NOV2024,dwell_h_mean,mean dwell (h),200,7.038396325976549,0.16917750203078186,0.02403637053037208,6.77625605645671,7.051371849363377,7.293101078572601,0.5168450221158913,0.07343221355813338
b4,NOV2024,req_soc_mean,mean required SoC (%),200,57.143765500388454,3.7669608385427327,0.06592076678106075,50.5591769631292,56.9204037407923,63.059335962314734,12.500158999185537,0.21874930519061722
b4,NOV2024,peak_concurrency,peak concurrent EVs,200,16.56,1.4058027624937917,0.08489147116508404,14.0,16.0,19.0,5.0,0.30193236714975846
b4,OCT2024,bl_peak_kw,building peak (kW),200,350.0,2.0147615629421575e-14,5.756461608406164e-17,349.99999999999994,350.0,350.0,5.684341886080802e-14,1.6240976817373719e-16
b4,OCT2024,bl_mean_kw,building mean (kW),200,179.62425394062063,7.9874005103136465,0.0444672717357762,169.16804911240388,179.75931513837824,190.29841377801526,21.13036466561138,0.11763647838223763
b4,OCT2024,bl_energy_mwh,building energy (MWh),200,133.64044493182172,5.942625979673354,0.04446727173577621,125.86102853962848,133.7409304629534,141.58201985084338,15.720991311214902,0.11763647838223791
b4,OCT2024,bl_load_factor,load factor,200,0.5132121541160588,0.022821144315181844,0.044467271735776207,0.48333728317829683,0.5135980432525092,0.5437097536514721,0.06037247047317529,0.1176364783822375
b4,OCT2024,pv_energy_mwh,PV energy (MWh),200,41.64995547915667,3.8489989803731697,0.09241303948810618,35.18883105144166,41.85624148240581,48.0655816740304,12.876750622588737,0.3091660116907637
b4,OCT2024,pv_capacity_factor,PV capacity factor,200,0.15994606558815927,0.01478110207516578,0.09241303948810616,0.13513375979816306,0.1607382545407289,0.18458364698168353,0.049449887183520475,0.3091660116907635
b4,OCT2024,net_peak_kw,net peak (kW),200,277.69420142427623,13.69875245824518,0.04933035111278929,253.30857258349508,277.6703720979765,302.85133367557455,49.54276109207947,0.17840761830091426
b4,OCT2024,net_min_kw,"net min (kW, <0 export)",200,-102.89050843399934,22.146178611243425,0.21524024857404045,-138.95159677171907,-104.43669747426284,-66.41609730546226,72.53549946625681,0.7049775588657509
b4,OCT2024,wx_mean_temp_c,mean dry-bulb (degC),200,17.517416661290323,4.8735436628810245,0.27821132288589645,10.255675161290323,17.85069516129032,25.642185161290318,15.386509999999994,0.8783549707989096
b4,OCT2024,wx_mean_ghi,mean GHI (W/m2),200,177.99656708064515,17.345037990170333,0.09744591300073666,148.2432194354839,178.8614879032258,207.1805545967742,58.93733516129029,0.3311150104068438
b4,OCT2024,n_sessions,EV sessions,200,369.2,30.0976634763177,0.08152129868991793,316.9,368.0,415.09999999999997,98.19999999999999,0.26598049837486454
b4,OCT2024,ev_energy_mwh,EV energy (MWh),200,4.761233456739879,0.4484684607174894,0.09419165533306272,3.947761644360806,4.7641815737903634,5.489282224364985,1.5415205800041787,0.32376496427034934
b4,OCT2024,arr_hour_mean,mean arrival hour,200,8.562588542305058,0.1867500341437656,0.021809997434898618,8.256315896940896,8.562087507951654,8.875964680036052,0.6196487830951565,0.0723669927655249
b4,OCT2024,dwell_h_mean,mean dwell (h),200,7.030246566692039,0.16725595000269117,0.023790908102017047,6.77408222708657,7.038072758102432,7.275108385155972,0.5010261580694024,0.07126722417435091
b4,OCT2024,req_soc_mean,mean required SoC (%),200,57.078222839643246,3.744373701408332,0.06560074079264615,50.6566478717379,57.799383207814145,62.44913370805155,11.792485836313645,0.20660218993579568
b4,OCT2024,peak_concurrency,peak concurrent EVs,200,16.705,1.5426841452025417,0.09234864682445626,14.0,17.0,19.0,5.0,0.299311583358276
b4,SEP2024,bl_peak_kw,building peak (kW),200,350.0,2.611429451709414e-14,7.46122700488404e-17,349.99999999999994,350.0,350.00000000000006,1.1368683772161603e-13,3.2481953634747437e-16
b4,SEP2024,bl_mean_kw,building mean (kW),200,161.586220144232,6.821004929619787,0.04221278846383901,148.6706618706444,162.62982647474823,170.66582710860212,21.995165237957707,0.13612030294615968
b4,SEP2024,bl_energy_mwh,building energy (MWh),200,116.34207850384705,4.911123549326247,0.042212788463839,107.04287654686397,117.09347506181874,122.87939551819353,15.836518971329568,0.13612030294615982
b4,SEP2024,bl_load_factor,load factor,200,0.4616749146978057,0.019488585513199392,0.04221278846383901,0.4247733196304125,0.4646566470707092,0.48761664888172035,0.06284332925130787,0.13612030294615995
b4,SEP2024,pv_energy_mwh,PV energy (MWh),200,51.28217210237131,4.676622295894467,0.09119391991740962,43.42308187041718,51.50879748371071,59.03458247935726,15.611500608940084,0.3044235446536049
b4,SEP2024,pv_capacity_factor,PV capacity factor,200,0.2035006829459179,0.0185580249837082,0.09119391991740962,0.1723138169460999,0.20439999001472503,0.23426421618792564,0.06195039924182574,0.304423544653605
b4,SEP2024,net_peak_kw,net peak (kW),200,269.7844734867312,13.54749289688988,0.050215984344096014,245.86178278391034,271.41682863646884,291.8476588902714,45.985876106361076,0.1704541240347651
b4,SEP2024,net_min_kw,"net min (kW, <0 export)",200,-148.6971722167963,24.07879402298852,0.16193175474703927,-186.94230808859953,-150.8093974827816,-107.95079565790708,78.99151243069245,0.5312240391197557
b4,SEP2024,wx_mean_temp_c,mean dry-bulb (degC),200,20.14913261111111,4.8735436628810245,0.2418736209117776,12.887391111111114,20.482411111111112,28.273901111111105,15.38650999999999,0.7636313828971079
b4,SEP2024,wx_mean_ghi,mean GHI (W/m2),200,241.72627154027776,23.555237226506357,0.09744591300073667,201.32006646527776,242.90086770833335,281.3592633819444,80.03919691666664,0.3311150104068439
b4,SEP2024,n_sessions,EV sessions,200,338.15,28.10474843193069,0.08311325870746915,289.0,340.0,378.15,89.14999999999998,0.2636403962738429
b4,SEP2024,ev_energy_mwh,EV energy (MWh),200,4.35598278434629,0.4301120142597343,0.098740522071251,3.6594186381349663,4.3689544920294825,5.036222590688317,1.376803952553351,0.31607194534860183
b4,SEP2024,arr_hour_mean,mean arrival hour,200,8.548955464861105,0.17556398218857563,0.020536307963025285,8.285884847992856,8.537990709402855,8.866878064831129,0.580993216838273,0.06796072563792592
b4,SEP2024,dwell_h_mean,mean dwell (h),200,7.0586440908749,0.16440406315437975,0.023291167685719413,6.80252304681779,7.069606305843854,7.313782775945988,0.5112597291281977,0.07243030283806652
b4,SEP2024,req_soc_mean,mean required SoC (%),200,57.518195693446735,3.544488405230744,0.061623775963378855,51.82647001167907,57.611383548048636,63.07735107946935,11.250881067790282,0.19560559805724465
b4,SEP2024,peak_concurrency,peak concurrent EVs,200,16.7,1.526976847059996,0.09143573934490995,14.950000000000001,17.0,19.049999999999983,4.099999999999982,0.24550898203592708
b5,APR2024,bl_peak_kw,building peak (kW),200,300.0,1.7564284096389855e-14,5.854761365463285e-17,300.0,300.0,300.0,0.0,0.0
b5,APR2024,bl_mean_kw,building mean (kW),200,184.57967337859336,9.768311482343652,0.05292192419426251,173.2589534142245,181.66171749112945,203.94376416682715,30.684810752602658,0.16624154865451904
b5,APR2024,bl_energy_mwh,building energy (MWh),200,132.89736483258721,7.03318426728743,0.05292192419426252,124.74644645824164,130.7964365936132,146.83951020011554,22.093063741873905,0.16624154865451896
b5,APR2024,bl_load_factor,load factor,200,0.6152655779286446,0.03256103827447884,0.05292192419426251,0.5775298447140816,0.6055390583037649,0.6798125472227571,0.10228270250867544,0.16624154865451887
b5,APR2024,pv_energy_mwh,PV energy (MWh),200,46.36270507949523,4.282448662922276,0.09236839514820003,39.130253240805786,46.49226089492573,53.000083579787926,13.86983033898214,0.29915921245752186
b5,APR2024,pv_capacity_factor,PV capacity factor,200,0.21464215314581117,0.01982615121723276,0.09236839514820007,0.1811585798185453,0.21524194858761914,0.24537075731383298,0.06421217749528768,0.2991592124575219
b5,APR2024,net_peak_kw,net peak (kW),200,219.3373634720655,15.06845648721106,0.06869990706863839,201.57508584926077,214.96235264171187,250.06379279382224,48.48870694456147,0.22106906993407408
b5,APR2024,net_min_kw,"net min (kW, <0 export)",200,-63.57670254005864,20.35613832236558,0.3201823546847135,-92.94505480142936,-64.47839071456505,-31.60921849737405,61.33583630405531,0.9647533428681458
b5,APR2024,wx_mean_temp_c,mean dry-bulb (degC),200,13.477493500000001,4.793070412140472,0.3556351492316039,5.565939999999999,13.440850000000001,21.87414,16.3082,1.2100321176189028
b5,APR2024,wx_mean_ghi,mean GHI (W/m2),200,258.7192448166667,26.976930598518265,0.10427106270209867,217.39909925,259.9142887500001,299.3370172916666,81.93791804166659,0.3167059261468135
b5,APR2024,n_sessions,EV sessions,200,327.145,34.024141222515055,0.10400324389036988,276.95,324.0,380.04999999999995,103.09999999999997,0.3151507741215668
b5,APR2024,ev_energy_mwh,EV energy (MWh),200,4.2312901698397125,0.4817743840253191,0.1138599256225364,3.4438363113993566,4.215919794848489,5.0723872771925755,1.628550965793219,0.38488283724935624
b5,APR2024,arr_hour_mean,mean arrival hour,200,8.617224637126592,0.18268451504130687,0.021199924886978798,8.312617355560818,8.609831574675324,8.896043686816588,0.5834263312557706,0.06770466778156473
b5,APR2024,dwell_h_mean,mean dwell (h),200,6.995063546309134,0.17541958520301604,0.025077625677264105,6.716818038412336,6.972140699411961,7.267753273539206,0.5509352351268699,0.07876057615195857
b5,APR2024,req_soc_mean,mean required SoC (%),200,56.87750315389345,3.632164450930513,0.06385942155553077,51.6529556690731,56.74363675809552,63.0847891278558,11.431833458782698,0.20099042371553458
b5,APR2024,peak_concurrency,peak concurrent EVs,200,15.715,1.6726517327571444,0.10643663587382401,13.0,16.0,18.0,5.0,0.3181673560292714
b5,AUG2024,bl_peak_kw,building peak (kW),200,300.0,1.890013877422076e-14,6.300046258073587e-17,299.99999999999994,300.0,300.00000000000006,1.1368683772161603e-13,3.789561257387201e-16
b5,AUG2024,bl_mean_kw,building mean (kW),200,183.01778627084408,7.605305788097233,0.04155500917731736,168.8529630457155,183.49095324677813,193.58917714562176,24.73621409990625,0.135157432531173
b5,AUG2024,bl_energy_mwh,building energy (MWh),200,136.16523298550797,5.658347506344342,0.04155500917731737,125.62660450601234,136.51726921560294,144.03034779634257,18.403743290330226,0.13515743253117285
b5,AUG2024,bl_load_factor,load factor,200,0.6100592875694802,0.025351019293657445,0.041555009177317366,0.562843210152385,0.6116365108225938,0.6452972571520725,0.0824540469996875,0.13515743253117302
b5,AUG2024,pv_energy_mwh,PV energy (MWh),200,53.487814161372214,4.973342237192847,0.09298084648193554,45.126738946375305,53.56379170721343,61.402762984335496,16.27602403796019,0.30429405824765215
b5,AUG2024,pv_capacity_factor,PV capacity factor,200,0.23964074445059236,0.022281999270577273,0.09298084648193554,0.20218073004648435,0.23998114564163725,0.2751019846968436,0.07292125465035926,0.3042940582476521
b5,AUG2024,net_peak_kw,net peak (kW),200,202.9536003772013,14.409674582023793,0.070999847035197,182.91377471459327,201.1236612718016,229.48846805059384,46.574693336000564,0.22948444003673124
b5,AUG2024,net_min_kw,"net min (kW, <0 export)",200,-84.83219803300155,20.04321613652149,0.23626897099523755,-111.13379765628653,-87.7591511925495,-49.55176350938665,61.58203414689988,0.7259276026650063
b5,AUG2024,wx_mean_temp_c,mean dry-bulb (degC),200,19.806888661290323,4.793070412140471,0.24199007194440533,11.895335161290323,19.770245161290322,28.20353516129032,16.308199999999996,0.8233600076660196
b5,AUG2024,wx_mean_ghi,mean GHI (W/m2),200,299.9358622768817,31.274631102080768,0.10427106270209868,252.0329956048387,301.32128891129037,347.0244606518816,94.99146504704291,0.3167059261468134
b5,AUG2024,n_sessions,EV sessions,200,328.46,33.86135491654047,0.10309125895555159,276.65000000000003,326.0,381.09999999999997,104.44999999999993,0.3179991475369906
b5,AUG2024,ev_energy_mwh,EV energy (MWh),200,4.234047687213692,0.47352468705910145,0.11183735329412758,3.4877082012408236,4.213168124500571,4.988268726250064,1.5005605250092406,0.3544033123530353
b5,AUG2024,arr_hour_mean,mean arrival hour,200,8.587711522396381,0.19154943636860908,0.022305061816417147,8.286107242339833,8.587629056047199,8.900404167415124,0.6142969250752905,0.0715320866884304
b5,AUG2024,dwell_h_mean,mean dwell (h),200,7.020904995725195,0.1883019985030716,0.02682018893828113,6.663520494579946,7.027979196729197,7.297149564526653,0.6336290699467071,0.09024891667562851
b5,AUG2024,req_soc_mean,mean required SoC (%),200,56.8367193528845,3.8756665022817995,0.06818948289782154,50.5797387360229,56.540070273586366,63.185482139610386,12.60574340358749,0.22178872297891944
b5,AUG2024,peak_concurrency,peak concurrent EVs,200,15.705,1.5907948141427661,0.10129225177604369,13.0,16.0,18.0,5.0,0.3183699458771092
b5,DEC2024,bl_peak_kw,building peak (kW),200,300.0,2.3147848032316192e-14,7.715949344105398e-17,299.99999999999994,300.0,300.00000000000006,1.1368683772161603e-13,3.789561257387201e-16
b5,DEC2024,bl_mean_kw,building mean (kW),200,200.3144784056352,6.298132986174246,0.03144122699618635,187.31586829743446,200.9205381450279,209.67534491482,22.359476617385525,0.11162186974876456
b5,DEC2024,bl_energy_mwh,building energy (MWh),200,149.03397193379257,4.6858109417136395,0.03144122699618636,139.36300601329125,149.48488037990074,155.99845661662607,16.635450603334817,0.1116218697487645
b5,DEC2024,bl_load_factor,load factor,200,0.667714928018784,0.02099377662058083,0.03144122699618637,0.6243862276581149,0.6697351271500931,0.6989178163827333,0.0745315887246184,0.11162186974876455
b5,DEC2024,pv_energy_mwh,PV energy (MWh),200,22.12104175152202,2.2248402007612524,0.10057574257813487,18.53592214424958,22.136155368050442,25.611812078597545,7.075889934347966,0.3198714605681315
b5,DEC2024,pv_capacity_factor,PV capacity factor,200,0.09910860999785852,0.009967922046421383,0.10057574257813488,0.08304624616599274,0.09917632333355933,0.11474826200088507,0.031702015834892336,0.3198714605681316
b5,DEC2024,net_peak_kw,net peak (kW),200,299.7205247263908,1.4547473306741165,0.004853679380156324,299.99999999999994,300.0,300.00000000000006,1.1368683772161603e-13,3.7930948447857748e-16
b5,DEC2024,net_min_kw,"net min (kW, <0 export)",200,-0.8010646466207325,16.359626844540234,20.422355316206794,-25.889675443296312,-1.6094042368795698,26.10869208480264,51.99836752809895,64.91157454951049
b5,DEC2024,wx_mean_temp_c,mean dry-bulb (degC),200,9.61858220967742,4.793070412140471,0.4983136087684608,1.7070287096774195,9.58193870967742,18.015228709677416,16.308199999999996,1.6954889654726906
b5,DEC2024,wx_mean_ghi,mean GHI (W/m2),200,98.8185515860215,10.303915388556621,0.10427106270209868,83.03620443548388,99.27500201612904,114.33262533602147,31.296420900537584,0.3167059261468133
b5,DEC2024,n_sessions,EV sessions,200,327.73,34.23635112995348,0.10446511192125676,270.95,327.0,382.04999999999995,111.09999999999997,0.3389985658926554
b5,DEC2024,ev_energy_mwh,EV energy (MWh),200,4.217196207538445,0.4901512430619934,0.11622680542722297,3.4660076701643776,4.190624103538642,5.0356913895367,1.569683719372322,0.37221026533373897
b5,DEC2024,arr_hour_mean,mean arrival hour,200,8.616354637241882,0.1778594452070487,0.020642075761169224,8.379164312617704,8.593523207852556,8.950195592274895,0.5710312796571912,0.06627295459602622
b5,DEC2024,dwell_h_mean,mean dwell (h),200,7.001815802807233,0.17611169685555908,0.02515228932257126,6.710735017179033,7.002219332855093,7.282997097336278,0.5722620801572447,0.08173052480583795
b5,DEC2024,req_soc_mean,mean required SoC (%),200,57.25985976778793,3.3544385834923176,0.0585827243918503,51.90230977613273,57.223518299392126,62.37830060156506,10.475990825432326,0.18295523020693272
b5,DEC2024,peak_concurrency,peak concurrent EVs,200,15.555,1.4926873677664214,0.09596190085287183,13.0,16.0,18.0,5.0,0.3214400514304082
b5,FEB2024,bl_peak_kw,building peak (kW),200,300.0,1.9324914031033607e-14,6.441638010344536e-17,300.0,300.0,300.00000000000006,5.684341886080802e-14,1.8947806286936006e-16
b5,FEB2024,bl_mean_kw,building mean (kW),200,151.22955717395945,8.84171124753616,0.0584654971737141,140.011367562241,150.70976270176422,165.62972484069226,25.61835727845127,0.1694004648111378
b5,FEB2024,bl_energy_mwh,building energy (MWh),200,105.25577179307577,6.153831028285168,0.058465497173714104,97.44791182331973,104.8939948404279,115.27828848912182,17.830376665802092,0.1694004648111379
b5,FEB2024,bl_load_factor,load factor,200,0.5040985239131982,0.029472370825120532,0.05846549717371408,0.4667045585408032,0.5023658756725474,0.5520990828023075,0.08539452426150423,0.1694004648111378
b5,FEB2024,pv_energy_mwh,PV energy (MWh),200,30.27925151246584,2.992427354268072,0.09882765275872497,25.430188243833623,30.30579594536874,35.00541667065251,9.575228426818885,0.31623068433104445
b5,FEB2024,pv_capacity_factor,PV capacity factor,200,0.14501557237770996,0.014331548631552069,0.09882765275872497,0.12179208929039093,0.1451427008877813,0.16765046298205225,0.04585837369166132,0.3162306843310444
b5,FEB2024,net_peak_kw,net peak (kW),200,275.3631783561561,7.197211706925936,0.026137160930126347,264.3147628828945,276.9522740503673,285.82093883071127,21.506175947816757,0.07810113202572264
b5,FEB2024,net_min_kw,"net min (kW, <0 export)",200,-97.95205422604386,19.547988978872436,0.19956691192776377,-127.83929273726358,-98.1095481458963,-66.74590801327143,61.093384723992145,0.6237070289818221
b5,FEB2024,wx_mean_temp_c,mean dry-bulb (degC),200,10.506128557471266,4.793070412140471,0.456216615466023,2.5945750574712645,10.469485057471264,18.902775057471263,16.3082,1.552255896240931
b5,FEB2024,wx_mean_ghi,mean GHI (W/m2),200,154.9757403591954,16.15948514029783,0.10427106270209867,130.22450797413794,155.69158512931034,179.30624335488503,49.08173538074709,0.31670592614681353
b5,FEB2024,n_sessions,EV sessions,200,313.02,32.76150455801019,0.10466265592617145,261.8,313.0,364.0,102.19999999999999,0.32649670947543286
b5,FEB2024,ev_energy_mwh,EV energy (MWh),200,4.025131565646253,0.4656693828459957,0.1156904750195986,3.302233727641877,4.019954193126959,4.7747333947145165,1.4724996670726394,0.3658264687892811
b5,FEB2024,arr_hour_mean,mean arrival hour,200,8.623110800957456,0.19139147062156595,0.022195177012026224,8.380078148280589,8.599513751634758,8.976550892301308,0.5964727440207191,0.06917141131417337
b5,FEB2024,dwell_h_mean,mean dwell (h),200,6.996595301249246,0.18075792038113556,0.025835125885995024,6.655187616447853,7.012346060240082,7.271066468253968,0.6158788518061149,0.08802550744876574
b5,FEB2024,req_soc_mean,mean required SoC (%),200,57.18524604062454,3.7548908902094658,0.06566188221944488,51.183457073895916,57.3536739293296,63.207200529755085,12.023743455859169,0.21025953875091263
b5,FEB2024,peak_concurrency,peak concurrent EVs,200,15.62,1.608894873373596,0.10300223261034545,13.0,16.0,18.0,5.0,0.32010243277848915
b5,JAN2024,bl_peak_kw,building peak (kW),200,300.0,2.0147615629421575e-14,6.715871876473858e-17,299.99999999999994,300.0,300.0,5.684341886080802e-14,1.8947806286936006e-16
b5,JAN2024,bl_mean_kw,building mean (kW),200,157.58909566787585,10.87179916202301,0.0689882705141965,139.86392323068475,161.22904917901232,170.07783641930274,30.213913188617994,0.19172591263734898
b5,JAN2024,bl_energy_mwh,building energy (MWh),200,117.24628717689964,8.08861857654512,0.0689882705141965,104.05875888362945,119.95441258918517,126.53791029596123,22.479151412331774,0.19172591263734884
b5,JAN2024,bl_load_factor,load factor,200,0.5252969855595861,0.0362393305400767,0.0689882705141965,0.46621307743561574,0.5374301639300412,0.5669261213976757,0.10071304396205999,0.191725912637349
b5,JAN2024,pv_energy_mwh,PV energy (MWh),200,25.215300203767082,2.5216628642999397,0.10000526838554996,21.147907717197374,25.234858172837768,29.174316492350005,8.026408775152632,0.31831501946399643
b5,JAN2024,pv_capacity_factor,PV capacity factor,200,0.11297177510648336,0.011297772689515859,0.10000526838554995,0.09474869048923555,0.11305940041593983,0.130709303281138,0.03596061279190245,0.31831501946399615
b5,JAN2024,net_peak_kw,net peak (kW),200,294.19840472387585,6.941576711193201,0.0235948822282307,278.81615184863665,296.030468197632,300.0,21.18384815136335,0.07200531277946852
b5,JAN2024,net_min_kw,"net min (kW, <0 export)",200,-75.15976670187572,18.37805289544949,0.24451982359587124,-102.94110808454357,-76.75924682687376,-45.08212807475833,57.85898000978524,0.7698131932644927
b5,JAN2024,wx_mean_temp_c,mean dry-bulb (degC),200,8.399765005376345,4.793070412140472,0.5706195838898617,0.48821150537634417,8.363121505376345,16.79641150537634,16.308199999999996,1.9415066956708653
b5,JAN2024,wx_mean_ghi,mean GHI (W/m2),200,113.2645692876344,11.810217006117128,0.10427106270209868,95.1750433467742,113.78774697580644,131.04660366263437,35.871560315860165,0.31670592614681337
b5,JAN2024,n_sessions,EV sessions,200,342.26,34.99149071003624,0.10223657660853222,288.8,339.5,400.09999999999997,111.29999999999995,0.3251913749780867
b5,JAN2024,ev_energy_mwh,EV energy (MWh),200,4.425492785073781,0.5025951441444644,0.11356817614517592,3.6382739587356525,4.40654403886955,5.29177228237422,1.6534983236385674,0.3736303286303969
b5,JAN2024,arr_hour_mean,mean arrival hour,200,8.60449060045053,0.18941782482186317,0.022013833661686525,8.308685248608647,8.589254647010346,8.925194258897216,0.6165090102885689,0.07164968141824556
b5,JAN2024,dwell_h_mean,mean dwell (h),200,7.023015923973848,0.18110122548418867,0.025786816866807814,6.730312185906828,7.028185896116371,7.295305143853531,0.5649929579467026,0.0804487650409614
b5,JAN2024,req_soc_mean,mean required SoC (%),200,57.2601451583468,3.581096606096466,0.0625408230487947,51.71983760014119,57.014937483404616,63.47005313805063,11.75021553790944,0.20520757510159077
b5,JAN2024,peak_concurrency,peak concurrent EVs,200,15.7,1.5627575164677283,0.09953869531641582,13.0,16.0,18.0,5.0,0.3184713375796179
b5,JUL2024,bl_peak_kw,building peak (kW),200,300.0,1.8465594738939945e-14,6.155198246313315e-17,300.0,300.0,300.00000000000006,5.684341886080802e-14,1.8947806286936006e-16
b5,JUL2024,bl_mean_kw,building mean (kW),200,169.65872866601043,7.009591742879033,0.04131583324945273,156.574232935098,170.80860088572132,178.41576665969964,21.841533724601646,0.12873804900188077
b5,JUL2024,bl_energy_mwh,building energy (MWh),200,126.22609412751179,5.215136256702001,0.041315833249452726,116.49122930371291,127.08159905897665,132.74133039481654,16.25010109110363,0.1287380490018808
b5,JUL2024,bl_load_factor,load factor,200,0.5655290955533682,0.023365305809596785,0.04131583324945274,0.52191410978366,0.5693620029524042,0.5947192221989988,0.07280511241533871,0.12873804900188057
b5,JUL2024,pv_energy_mwh,PV energy (MWh),200,56.85318062027607,5.233348937066249,0.0920502402850586,47.996796553572054,56.95831673610307,65.07473412631654,17.07793757274449,0.3003866694250317
b5,JUL2024,pv_capacity_factor,PV capacity factor,200,0.25471855116611136,0.023446903839902552,0.09205024028505863,0.21503941108231206,0.2551895911115729,0.2915534683078698,0.07651405722555776,0.3003866694250319
b5,JUL2024,net_peak_kw,net peak (kW),200,206.16672804661894,17.65950441137884,0.08565642273464043,178.87475534704882,206.34637480314575,235.11518575179323,56.240430404744416,0.27279101209787443
b5,JUL2024,net_min_kw,"net min (kW, <0 export)",200,-104.09521544891959,21.439994968706742,0.20596522977780407,-132.94395363261327,-106.89358767429096,-66.45057724463042,66.49337638798285,0.6387745690445467
b5,JUL2024,wx_mean_temp_c,mean dry-bulb (degC),200,20.18336715591398,4.793070412140471,0.23747625334834388,12.271813655913979,20.146723655913977,28.580013655913977,16.3082,0.8080019490316556
b5,JUL2024,wx_mean_ghi,mean GHI (W/m2),200,326.7405790833334,34.06958740891829,0.10427106270209868,274.55672125000007,328.24981875000003,378.03739895833326,103.48067770833319,0.3167059261468133
b5,JUL2024,n_sessions,EV sessions,200,341.295,35.723364467029434,0.10467004927417464,280.8,339.5,398.15,117.34999999999997,0.34383744268155103
b5,JUL2024,ev_energy_mwh,EV energy (MWh),200,4.430115530286713,0.5045955615453191,0.11390121952703616,3.5862552963009553,4.411000918927124,5.253111858963485,1.6668565626625296,0.37625577736449056
